OrderItemId,Store,Product,Gallons,Delivered Date Time
2565168,Jumbo 663,DSL,7570,2019-01-17 22:52:35.9833333
2565167,Jumbo 663,DSL,7650,2019-01-17 20:09:51.7100000
2564714,Jumbo 663,DSL,7580,2019-01-17 10:05:40.8200000
2564713,Jumbo 663,DSL,7580,2019-01-17 07:17:31.3433333
2564561,Jumbo 663,DSL,7570,
2564560,Jumbo 663,DSL,7570,
2560869,Jumbo 663,DSL,7690,2019-01-17 01:46:43.1600000
2560247,Jumbo 663,DSL,7570,2019-01-16 23:07:00.3600000
2560245,Jumbo 663,DSL,7590,2019-01-16 20:25:32.6833333
2560244,Jumbo 663,DSL,7770,2019-01-16 17:11:29.9233333
2560190,Jumbo 663,DSL,7590,2019-01-16 08:05:46.9433333
2557144,Jumbo 663,DSL,7610,2019-01-16 01:21:24.6266667
2555581,Jumbo 663,DSL,7690,2019-01-15 23:06:51.9200000
2555579,Jumbo 663,DSL,7650,2019-01-15 19:05:35.8866667
2555578,Jumbo 663,DSL,7650,2019-01-15 15:21:15.9366667
2555577,Jumbo 663,DSL,7590,2019-01-15 13:44:07.7833333
2555576,Jumbo 663,DSL,7650,2019-01-15 11:48:12.1800000
2549481,Jumbo 663,DSL,7655,2019-01-14 20:47:33.3233333
2549480,Jumbo 663,DSL,7740,2019-01-14 15:03:08.0500000
2544088,Jumbo 663,DSL,7650,2019-01-13 15:05:20.5500000
2544040,Jumbo 663,DSL,7650,2019-01-13 06:59:10.7166667
2541090,Jumbo 663,DSL,7655,2019-01-13 00:33:09.0933333
2540846,Jumbo 663,DSL,7740,2019-01-12 10:33:28.4233333
2540845,Jumbo 663,DSL,7570,2019-01-12 13:39:50.9433333
2539443,Jumbo 663,DSL,7655,
2539027,Jumbo 663,DSL,7500,2019-01-11 18:27:46.4866667
2538953,Jumbo 663,DSL,7570,
2537674,Jumbo 663,DSL,7450,2019-01-11 13:15:00.0000000
2537065,Jumbo 663,DSL,7650,2019-01-11 06:36:14.5066667
2536976,Jumbo 663,DSL,7500,2019-01-11 14:37:28.6100000
2535132,Jumbo 663,DSL,7500,
2535130,Jumbo 663,DSL,7500,
2534449,Jumbo 663,DSL,7500,2019-01-10 12:27:12.7600000
2533518,Jumbo 663,DSL,7570,
2532959,Jumbo 663,DSL,7570,2019-01-10 15:31:15.0200000
2532788,Jumbo 663,DSL,7500,2019-01-10 12:11:22.7966667
2532401,Jumbo 663,DSL,7690,
2532391,Jumbo 663,DSL,7500,2019-01-10 11:28:19.6633333
2532389,Jumbo 663,DSL,7500,2019-01-10 20:07:35.6100000
2528823,Jumbo 663,DSL,7655,2019-01-09 20:55:10.5933333
2528818,Jumbo 663,DSL,7570,2019-01-09 11:18:35.0900000
2528816,Jumbo 663,DSL,7570,2019-01-09 08:20:53.1166667
2524867,Jumbo 663,DSL,7500,2019-01-08 18:00:00.0000000
2524865,Jumbo 663,DSL,7500,2019-01-08 15:00:00.0000000
2524472,Jumbo 663,DSL,7650,2019-01-09 02:45:46.3266667
2524107,Jumbo 663,DSL,7740,2019-01-08 10:46:37.9800000
2524106,Jumbo 663,DSL,7650,2019-01-08 10:42:01.7333333
2524099,Jumbo 663,DSL,7740,
2518985,Jumbo 663,DSL,7570,2019-01-08 01:28:31.5133333
2518573,Jumbo 663,DSL,7740,2019-01-07 13:49:25.6000000
2518570,Jumbo 663,DSL,7740,2019-01-07 07:45:36.1066667
2513007,Jumbo 663,DSL,7610,2019-01-06 01:44:37.5866667
2509682,Jumbo 663,DSL,7655,2019-01-05 07:45:53.9333333
2508354,Jumbo 663,DSL,7590,2019-01-04 21:03:24.8000000
2506471,Jumbo 663,DSL,7655,2019-01-04 22:35:22.2900000
2506407,Jumbo 663,DSL,7770,2019-01-04 16:24:18.2400000
2506405,Jumbo 663,DSL,7740,2019-01-04 08:06:07.2266667
2504443,Jumbo 663,DSL,7740,2019-01-04 00:46:05.9433333
2503470,Jumbo 663,DSL,7740,2019-01-03 14:31:15.3133333
2502593,Jumbo 663,DSL,7590,
2501630,Jumbo 663,DSL,7570,2019-01-03 09:02:45.2900000
2501621,Jumbo 663,DSL,7570,2019-01-03 16:26:35.4800000
2499738,Jumbo 663,DSL,7610,2019-01-03 04:07:23.4733333
2497927,Jumbo 663,DSL,7610,2019-01-02 22:14:01.7500000
2497926,Jumbo 663,DSL,7590,2019-01-03 01:26:41.4666667
2497925,Jumbo 663,DSL,7740,2019-01-02 08:26:15.0100000
2493028,Jumbo 663,DSL,7740,2019-01-01 08:47:43.6766667
2489941,Jumbo 663,DSL,7610,2018-12-31 18:56:39.7266667
2489939,Jumbo 663,DSL,7650,
2489938,Jumbo 663,DSL,7570,
2484097,Jumbo 663,DSL,7740,2018-12-30 07:59:58.2933333
2480699,Jumbo 663,DSL,7770,2018-12-29 17:24:30.0766667
2480671,Jumbo 663,DSL,7570,
2478101,Jumbo 663,DSL,7570,2018-12-28 14:58:07.3700000
2476084,Jumbo 663,DSL,7650,2018-12-28 04:00:13.0966667
2475368,Jumbo 663,DSL,7690,2018-12-27 23:49:03.7400000
2474373,Jumbo 663,DSL,7740,2018-12-27 19:21:12.9500000
2472591,Jumbo 663,DSL,7690,2018-12-27 15:48:37.9700000
2472567,Jumbo 663,DSL,7650,2018-12-27 16:07:19.2566667
2470591,Jumbo 663,DSL,7650,2018-12-27 00:50:34.2900000
2469735,Jumbo 663,DSL,7690,
2463466,Jumbo 663,DSL,7570,2018-12-24 16:35:38.7433333
2463465,Jumbo 663,DSL,7570,
2463463,Jumbo 663,DSL,7570,2018-12-24 12:00:27.0833333
2461785,Jumbo 663,DSL,7740,2018-12-24 07:58:37.8233333
2459248,Jumbo 663,DSL,7740,
2459239,Jumbo 663,DSL,7740,
2459238,Jumbo 663,DSL,7740,
2459231,Jumbo 663,DSL,7650,
2459228,Jumbo 663,DSL,7770,2018-12-23 08:08:35.9600000
2456042,Jumbo 663,DSL,7690,
2451649,Jumbo 663,DSL,7740,2018-12-22 00:22:24.3400000
2451266,Jumbo 663,DSL,7590,2018-12-21 08:24:13.0666667
2451194,Jumbo 663,DSL,7770,2018-12-22 18:21:50.9033333
2451193,Jumbo 663,DSL,7570,2018-12-21 11:27:07.1266667
2448113,Jumbo 663,DSL,7610,2018-12-21 04:31:19.0466667
2447554,Jumbo 663,DSL,7500,2018-12-20 18:59:25.1033333
2447553,Jumbo 663,DSL,7500,2018-12-20 14:00:00.0000000
2446634,Jumbo 663,DSL,7570,2018-12-20 10:54:52.1500000
2444352,Jumbo 663,DSL,7600,2018-12-19 23:48:09.2600000
2444222,Jumbo 663,DSL,7600,2018-12-19 22:06:31.4500000
2443546,Jumbo 663,DSL,7600,2018-12-19 15:39:47.6666667
2443522,Jumbo 663,DSL,7610,2018-12-20 02:50:28.5900000
2443521,Jumbo 663,DSL,7590,
2443117,Jumbo 663,DSL,7600,2018-12-19 18:51:10.4600000
2441689,Jumbo 663,DSL,7770,2018-12-19 18:52:56.6000000
2441664,Jumbo 663,DSL,7590,
2439029,Jumbo 663,DSL,7500,
2437591,Jumbo 663,DSL,7740,2018-12-18 12:55:54.2000000
2437590,Jumbo 663,DSL,7770,2018-12-18 11:16:04.8366667
2437589,Jumbo 663,DSL,7740,2018-12-18 08:35:49.2800000
2437583,Jumbo 663,DSL,7650,2018-12-18 22:15:01.8900000
2432061,Jumbo 663,DSL,7500,2018-12-17 15:14:13.3866667
2431676,Jumbo 663,DSL,7650,2018-12-17 22:20:40.2400000
2431489,Jumbo 663,DSL,7570,
2431485,Jumbo 663,DSL,7690,2018-12-17 14:02:00.3333333
2431483,Jumbo 663,DSL,7650,2018-12-17 07:58:52.8600000
2431272,Jumbo 663,DSL,7800,
2426196,Jumbo 663,DSL,7650,2018-12-16 16:44:59.7533333
2425340,Jumbo 663,DSL,7650,2018-12-16 07:53:57.9100000
2423047,Jumbo 663,DSL,7610,2018-12-15 19:55:13.5333333
2422767,Jumbo 663,DSL,7570,2018-12-15 08:47:13.1766667
2419468,Jumbo 663,DSL,7501,2018-12-15 02:36:59.1466667
2419445,Jumbo 663,DSL,7690,2018-12-14 22:19:20.7466667
2419076,Jumbo 663,DSL,7740,2018-12-14 08:14:22.8700000
2416091,Jumbo 663,DSL,7650,2018-12-13 22:23:28.3133333
2414800,Jumbo 663,DSL,7740,2018-12-14 00:58:50.3200000
2414798,Jumbo 663,DSL,7650,2018-12-13 19:49:53.1166667
2414030,Jumbo 663,DSL,7590,2018-12-13 15:52:41.9933333
2414029,Jumbo 663,DSL,7570,2018-12-13 12:07:54.7900000
2409305,Jumbo 663,DSL,7570,2018-12-12 22:59:51.6033333
2409300,Jumbo 663,DSL,7590,2018-12-12 18:51:07.4200000
2409299,Jumbo 663,DSL,7501,2018-12-12 22:11:11.6466667
2409298,Jumbo 663,DSL,7655,2018-12-12 21:38:18.3900000
2409297,Jumbo 663,DSL,7650,2018-12-12 16:14:27.2333333
2409295,Jumbo 663,DSL,7740,2018-12-12 11:10:42.7100000
2404239,Jumbo 663,DSL,7740,2018-12-12 04:06:16.0000000
2404231,Jumbo 663,DSL,7500,
2404230,Jumbo 663,DSL,7500,
2404226,Jumbo 663,DSL,7590,2018-12-11 22:40:26.8400000
2404187,Jumbo 663,DSL,7740,2018-12-11 14:31:42.4033333
2404186,Jumbo 663,DSL,7650,2018-12-11 08:23:29.8366667
2404146,Jumbo 663,DSL,7501,2018-12-11 19:15:21.6033333
2404106,Jumbo 663,DSL,7500,
2399316,Jumbo 663,DSL,7501,2018-12-10 21:51:36.9666667
2396216,Jumbo 663,DSL,7650,2018-12-10 08:22:15.5666667
2395999,Jumbo 663,DSL,7650,
2392576,Jumbo 663,DSL,7690,2018-12-09 10:50:56.5433333
2390168,Jumbo 663,DSL,7610,2018-12-09 04:59:51.3566667
2388861,Jumbo 663,DSL,7570,2018-12-08 08:08:01.9066667
2387071,Jumbo 663,DSL,7570,
2385573,Jumbo 663,DSL,7690,2018-12-08 01:33:32.7433333
2385551,Jumbo 663,DSL,7655,2018-12-07 18:42:53.3200000
2384848,Jumbo 663,DSL,7770,2018-12-07 09:02:43.3033333
2384829,Jumbo 663,DSL,7740,
2384827,Jumbo 663,DSL,7570,2018-12-07 19:50:47.7600000
2384000,Jumbo 663,DSL,7665,
2382398,Jumbo 663,DSL,7690,2018-12-06 18:54:13.0400000
2380956,Jumbo 663,DSL,7690,2018-12-07 01:27:40.6700000
2379780,Jumbo 663,DSL,1600,2018-12-06 13:48:28.8933333
2379664,Jumbo 663,DSL,7570,2018-12-06 11:37:14.3800000
2376493,Jumbo 663,DSL,7500,2018-12-05 18:29:20.5033333
2375968,Jumbo 663,DSL,3000,2018-12-05 12:12:44.1600000
2375962,Jumbo 663,DSL,7590,2018-12-06 01:22:31.6033333
2375960,Jumbo 663,DSL,7500,2018-12-05 20:19:57.0266667
2375627,Jumbo 663,DSL,7610,2018-12-06 04:25:38.4900000
2375624,Jumbo 663,DSL,7650,2018-12-05 22:34:44.1700000
2375592,Jumbo 663,DSL,7770,2018-12-05 13:58:19.8466667
2372819,Jumbo 663,DSL,7500,2018-12-05 05:15:00.0000000
2371918,Jumbo 663,DSL,7500,2018-12-04 17:45:00.0000000
2371314,Jumbo 663,DSL,7720,2018-12-05 00:23:19.0333333
2371006,Jumbo 663,DSL,7740,2018-12-04 14:09:42.6366667
2369720,Jumbo 663,DSL,7800,
2367923,Jumbo 663,DSL,7500,2018-12-04 12:30:00.0000000
2367869,Jumbo 663,DSL,7500,
2364987,Jumbo 663,DSL,7570,2018-12-04 01:26:25.2400000
2364967,Jumbo 663,DSL,7690,2018-12-03 09:36:36.7866667
2364966,Jumbo 663,DSL,7650,2018-12-03 08:04:49.4400000
2364922,Jumbo 663,DSL,7690,2018-12-03 14:39:12.8566667
2359186,Jumbo 663,DSL,7690,2018-12-02 11:40:46.2800000
2359185,Jumbo 663,DSL,7690,2018-12-02 09:38:09.8866667
2356256,Jumbo 663,DSL,7570,2018-12-01 15:11:43.2366667
2356254,Jumbo 663,DSL,7570,2018-12-01 12:12:59.0800000
2347486,Jumbo 663,DSL,7690,2018-11-29 13:17:46.5500000
2346801,Jumbo 663,DSL,7580,2018-11-29 09:30:58.1033333
2344205,Jumbo 663,DSL,7720,
2343091,Jumbo 663,DSL,7650,
2343075,Jumbo 663,DSL,7610,
2343072,Jumbo 663,DSL,7690,2018-11-28 14:36:06.0666667
2337107,Jumbo 663,DSL,7580,2018-11-27 09:43:12.6500000
2332910,Jumbo 663,DSL,7500,2018-11-30 12:15:00.0000000
2332908,Jumbo 663,DSL,7500,2018-11-30 12:15:00.0000000
2332901,Jumbo 663,DSL,7500,2018-11-29 23:52:06.0466667
2332900,Jumbo 663,DSL,7500,2018-11-29 22:00:00.0000000
2332898,Jumbo 663,DSL,7500,2018-11-29 12:00:00.0000000
2332896,Jumbo 663,DSL,7500,
2332872,Jumbo 663,DSL,7500,2018-11-28 22:15:00.0000000
2332869,Jumbo 663,DSL,7500,2018-11-28 22:15:00.0000000
2332866,Jumbo 663,DSL,7500,2018-11-28 13:15:25.8100000
2332865,Jumbo 663,DSL,7500,
2332851,Jumbo 663,DSL,7500,2018-11-27 22:00:00.0000000
2332849,Jumbo 663,DSL,7500,2018-11-27 22:00:00.0000000
2332845,Jumbo 663,DSL,7500,2018-11-27 14:36:45.9266667
2332844,Jumbo 663,DSL,7500,2018-11-27 12:00:00.0000000
2332798,Jumbo 663,DSL,7500,2018-11-26 22:00:00.0000000
2332797,Jumbo 663,DSL,7500,2018-11-26 20:58:05.3733333
2332286,Jumbo 663,DSL,7650,2018-11-26 10:45:07.6766667
2332285,Jumbo 663,DSL,7690,2018-11-26 09:41:03.3133333
2332283,Jumbo 663,DSL,7650,
2327980,Jumbo 663,DSL,7650,2018-11-26 01:05:26.9666667
2327978,Jumbo 663,DSL,7690,2018-11-25 08:36:19.0033333
2321872,Jumbo 663,DSL,7590,2018-11-23 12:20:07.7633333
2321871,Jumbo 663,DSL,7590,
2321813,Jumbo 663,DSL,7570,
2320529,Jumbo 663,DSL,7580,2018-11-23 11:01:57.8700000
2318534,Jumbo 663,DSL,7570,
2318486,Jumbo 663,DSL,7690,
2318059,Jumbo 663,DSL,7580,2018-11-22 11:41:47.7100000
2318005,Jumbo 663,DSL,7690,
2315725,Jumbo 663,DSL,7720,2018-11-21 23:58:49.3566667
2315247,Jumbo 663,DSL,7500,2018-11-21 22:00:00.0000000
2315243,Jumbo 663,DSL,7500,2018-11-21 18:43:57.8166667
2315050,Jumbo 663,DSL,7740,
2313361,Jumbo 663,DSL,7655,
2313359,Jumbo 663,DSL,7650,2018-11-21 12:41:34.4733333
2313355,Jumbo 663,DSL,7770,2018-11-21 08:09:55.9633333
2309644,Jumbo 663,DSL,7590,2018-11-21 14:46:40.2300000
2308687,Jumbo 663,DSL,6400,2018-11-20 18:30:00.0000000
2308685,Jumbo 663,DSL,7500,2018-11-20 14:30:00.0000000
2308205,Jumbo 663,DSL,7740,
2308194,Jumbo 663,DSL,7650,2018-11-20 11:34:18.4800000
2308189,Jumbo 663,DSL,7590,2018-11-20 11:30:34.8266667
2308185,Jumbo 663,DSL,7650,2018-11-20 06:58:52.9100000
2302896,Jumbo 663,DSL,7500,
2302023,Jumbo 663,DSL,7655,
2298731,Jumbo 663,DSL,7500,2018-11-19 14:45:00.0000000
2294810,Jumbo 663,DSL,7500,2018-11-18 11:30:00.0000000
2293606,Jumbo 663,DSL,7590,2018-11-18 01:47:54.5633333
2291237,Jumbo 663,DSL,7500,2018-11-17 07:09:03.3266667
2287184,Jumbo 663,DSL,7500,2018-11-15 23:00:00.0000000
2286843,Jumbo 663,DSL,7500,2018-11-17 01:08:43.6933333
2286840,Jumbo 663,DSL,7500,2018-11-16 17:30:00.0000000
2286579,Jumbo 663,DSL,7590,2018-11-15 20:10:06.0700000
2286249,Jumbo 663,DSL,7500,
2286247,Jumbo 663,DSL,7500,2018-11-16 06:56:14.5733333
2285123,Jumbo 663,DSL,7590,2018-11-16 03:09:45.7733333
2285100,Jumbo 663,DSL,7690,
2284604,Jumbo 663,DSL,7650,2018-11-15 15:21:08.6566667
2282163,Jumbo 663,DSL,7500,2018-11-14 17:57:52.8333333
2280565,Jumbo 663,DSL,7610,2018-11-14 23:31:03.6166667
2280517,Jumbo 663,DSL,7770,
2276957,Jumbo 663,DSL,7590,2018-11-14 15:32:32.5666667
2276730,Jumbo 663,DSL,7590,2018-11-13 15:00:24.4666667
2276610,Jumbo 663,DSL,7500,2018-11-14 16:00:00.0000000
2276110,Jumbo 663,DSL,7500,2018-11-14 01:09:25.3133333
2276109,Jumbo 663,DSL,7500,2018-11-13 16:00:00.0000000
2275616,Jumbo 663,DSL,7740,2018-11-14 00:37:45.8900000
2275290,Jumbo 663,DSL,7770,2018-11-13 15:49:28.1300000
2272820,Jumbo 663,DSL,7500,2018-11-13 18:04:07.0566667
2271392,Jumbo 663,DSL,7500,2018-11-13 06:39:04.3233333
2270002,Jumbo 663,DSL,7500,2018-11-12 11:30:37.8600000
2269356,Jumbo 663,DSL,4000,2018-11-12 16:29:47.8166667
2269354,Jumbo 663,DSL,7690,2018-11-12 08:57:12.0033333
2269353,Jumbo 663,DSL,7650,2018-11-12 07:36:38.8033333
2264167,Jumbo 663,DSL,7740,2018-11-11 08:07:40.8600000
2260556,Jumbo 663,DSL,7770,2018-11-10 08:00:20.3366667
2260555,Jumbo 663,DSL,7740,2018-11-10 08:56:13.6166667
2256865,Jumbo 663,DSL,7570,2018-11-09 23:28:37.9833333
2256864,Jumbo 663,DSL,7570,2018-11-09 20:03:36.8200000
2256407,Jumbo 663,DSL,7740,2018-11-09 10:51:39.1933333
2256406,Jumbo 663,DSL,7590,2018-11-09 15:10:18.3500000
2251951,Jumbo 663,DSL,7770,2018-11-08 16:31:18.8266667
2251853,Jumbo 663,DSL,7690,2018-11-08 12:11:36.0400000
2251852,Jumbo 663,DSL,7690,2018-11-08 08:36:48.8700000
2249487,Jumbo 663,DSL,7655,2018-11-08 01:16:33.3666667
2247685,Jumbo 663,DSL,7610,2018-11-07 20:05:50.7566667
2247684,Jumbo 663,DSL,7610,2018-11-07 15:42:49.9233333
2247683,Jumbo 663,DSL,7690,2018-11-07 15:17:50.9100000
2243551,Jumbo 663,DSL,7650,2018-11-06 13:10:42.5800000
2242839,Jumbo 663,DSL,7570,2018-11-06 15:33:11.0033333
2242694,Jumbo 663,DSL,7590,2018-11-06 09:48:37.7233333
2240077,Jumbo 663,DSL,7580,2018-11-06 07:59:43.8100000
2239290,Jumbo 663,DSL,7500,2018-11-06 13:45:48.6966667
2238343,Jumbo 663,DSL,7570,2018-11-06 02:58:06.4433333
2237211,Jumbo 663,DSL,7655,
2237210,Jumbo 663,DSL,7655,2018-11-05 10:58:30.6366667
2237209,Jumbo 663,DSL,7740,2018-11-05 07:46:18.8166667
2233098,Jumbo 663,DSL,7500,
2232049,Jumbo 663,DSL,7655,
2232024,Jumbo 663,DSL,7720,2018-11-04 14:17:28.8100000
2229358,Jumbo 663,DSL,7590,2018-11-04 00:50:13.1600000
2228208,Jumbo 663,DSL,7770,2018-11-03 15:43:17.8666667
2226950,Jumbo 663,DSL,7655,
2225514,Jumbo 663,DSL,7590,2018-11-03 01:06:28.7366667
2225401,Jumbo 663,DSL,7740,
2225291,Jumbo 663,DSL,7655,2018-11-02 06:47:54.0933333
2225236,Jumbo 663,DSL,7740,2018-11-02 08:34:29.2433333
2224153,Jumbo 663,DSL,7500,
2219115,Jumbo 663,DSL,7650,
2219092,Jumbo 663,DSL,7650,2018-11-01 23:47:58.3566667
2218911,Jumbo 663,DSL,7650,2018-11-01 10:26:02.2700000
2218910,Jumbo 663,DSL,7690,2018-11-01 14:57:27.6133333
2218909,Jumbo 663,DSL,7690,2018-11-01 12:15:47.4100000
2218908,Jumbo 663,DSL,7690,2018-11-01 08:28:17.5233333
2216953,Jumbo 663,DSL,7655,2018-11-01 02:10:14.6166667
2215681,Jumbo 663,DSL,7610,
2215680,Jumbo 663,DSL,7590,2018-10-31 18:58:28.2800000
2215676,Jumbo 663,DSL,7770,2018-10-31 16:49:45.6066667
2215674,Jumbo 663,DSL,7740,2018-10-31 12:22:56.1166667
2215673,Jumbo 663,DSL,7650,2018-10-31 07:35:04.9633333
2212347,Jumbo 663,DSL,7610,2018-10-30 20:30:29.9433333
2210829,Jumbo 663,DSL,7655,2018-10-30 20:32:16.9466667
2210819,Jumbo 663,DSL,7650,2018-10-30 15:11:09.1533333
2210818,Jumbo 663,DSL,7655,2018-10-30 08:35:37.4266667
2206774,Jumbo 663,DSL,7570,2018-10-29 19:48:56.2400000
2206151,Jumbo 663,DSL,7655,
2203402,Jumbo 663,DSL,7500,2018-10-29 12:45:00.0000000
2199761,Jumbo 663,DSL,7500,
2199760,Jumbo 663,DSL,7500,2018-10-28 11:30:00.0000000
2198303,Jumbo 663,DSL,7690,2018-10-28 02:05:45.7800000
2198131,Jumbo 663,DSL,7770,2018-10-27 16:52:37.3200000
2198125,Jumbo 663,DSL,7740,2018-10-27 08:02:25.0333333
2193120,Jumbo 663,DSL,7610,2018-10-26 19:36:13.4000000
2192760,Jumbo 663,DSL,7740,2018-10-26 08:05:36.7200000
2192758,Jumbo 663,DSL,7690,2018-10-26 11:38:23.5700000
2192666,Jumbo 663,DSL,7590,
2190172,Jumbo 663,DSL,7610,2018-10-26 02:12:15.7866667
2187846,Jumbo 663,DSL,7500,2018-10-25 15:30:00.0000000
2187842,Jumbo 663,DSL,7500,2018-10-25 08:11:43.9066667
2187825,Jumbo 663,DSL,7770,
2186078,Jumbo 663,DSL,7500,2018-10-24 16:00:00.0000000
2185203,Jumbo 663,DSL,7770,2018-10-24 21:34:55.1000000
2185202,Jumbo 663,DSL,7650,2018-10-24 19:47:49.3900000
2185201,Jumbo 663,DSL,7690,2018-10-25 00:25:25.8100000
2184937,Jumbo 663,DSL,7590,2018-10-24 14:36:24.7100000
2184936,Jumbo 663,DSL,7590,2018-10-24 08:32:25.8666667
2180601,Jumbo 663,DSL,7770,2018-10-23 16:47:21.1300000
2180513,Jumbo 663,DSL,7650,2018-10-23 07:35:53.1966667
2180506,Jumbo 663,DSL,7740,
2176372,Jumbo 663,DSL,7500,2018-10-23 11:30:00.0000000
2176358,Jumbo 663,DSL,7500,2018-10-22 21:15:00.0000000
2176288,Jumbo 663,DSL,7570,2018-10-23 01:10:22.1500000
2176191,Jumbo 663,DSL,7500,2018-10-23 05:07:18.4900000
2174987,Jumbo 663,DSL,7740,2018-10-22 15:41:33.6466667
2174985,Jumbo 663,DSL,7570,2018-10-22 22:33:45.2233333
2174984,Jumbo 663,DSL,7650,
2169061,Jumbo 663,DSL,7740,2018-10-21 10:30:26.4000000
2167541,Jumbo 663,DSL,7610,2018-10-20 23:05:16.3300000
2165525,Jumbo 663,DSL,7740,2018-10-20 09:04:11.4966667
2164641,Jumbo 663,DSL,7500,2018-10-19 22:30:00.0000000
2162290,Jumbo 663,DSL,7740,
2161432,Jumbo 663,DSL,7690,2018-10-19 10:37:46.1033333
2161431,Jumbo 663,DSL,7690,2018-10-19 07:56:17.8233333
2161172,Jumbo 663,DSL,7500,2018-10-19 00:44:36.1900000
2159743,Jumbo 663,DSL,7590,2018-10-19 15:55:51.5300000
2158040,Jumbo 663,DSL,7770,2018-10-18 22:38:18.5300000
2158038,Jumbo 663,DSL,7770,2018-10-18 21:10:49.3933333
2156900,Jumbo 663,DSL,7690,2018-10-18 09:41:14.7966667
2155492,Jumbo 663,DSL,7590,2018-10-18 16:38:33.9700000
2153576,Jumbo 663,DSL,7650,2018-10-17 11:53:33.6066667
2153569,Jumbo 663,DSL,7570,2018-10-17 22:49:53.6166667
2150590,Jumbo 663,DSL,7590,2018-10-17 14:55:33.6466667
2150280,Jumbo 663,DSL,7610,2018-10-17 04:32:28.8533333
2149106,Jumbo 663,DSL,7650,2018-10-16 22:11:23.7500000
2149090,Jumbo 663,DSL,7690,2018-10-16 14:21:18.3100000
2149088,Jumbo 663,DSL,7690,2018-10-16 08:30:21.6400000
2144938,Jumbo 663,DSL,7500,2018-10-16 15:15:00.0000000
2143194,Jumbo 663,DSL,7650,2018-10-16 00:48:09.2500000
2143192,Jumbo 663,DSL,7650,2018-10-15 15:28:19.8733333
2140011,Jumbo 663,DSL,7650,2018-10-15 04:32:46.8166667
2139148,Jumbo 663,DSL,7570,
2139144,Jumbo 663,DSL,7500,2018-10-14 12:37:16.0433333
2136476,Jumbo 663,DSL,7500,2018-10-13 21:30:00.0000000
2136067,Jumbo 663,DSL,7690,2018-10-14 02:44:11.9900000
2135672,Jumbo 663,DSL,7690,2018-10-13 14:27:28.6800000
2135670,Jumbo 663,DSL,7740,2018-10-13 07:46:26.0233333
2132449,Jumbo 663,DSL,7690,2018-10-12 20:00:02.2133333
2132448,Jumbo 663,DSL,7610,2018-10-13 02:44:12.0966667
2131720,Jumbo 663,DSL,7770,2018-10-12 07:59:29.3766667
2126402,Jumbo 663,DSL,7690,2018-10-12 00:07:26.1466667
2126331,Jumbo 663,DSL,7610,2018-10-11 12:00:48.3666667
2124788,Jumbo 663,DSL,7650,2018-10-10 22:22:58.2033333
2124787,Jumbo 663,DSL,7740,2018-10-10 23:45:34.8000000
2121796,Jumbo 663,DSL,7655,2018-10-11 05:45:00.0000000
2121050,Jumbo 663,DSL,7590,2018-10-10 16:28:54.2866667
2119086,Jumbo 663,DSL,7690,2018-10-10 02:24:58.3500000
2117286,Jumbo 663,DSL,7580,2018-10-09 13:53:46.6600000
2117229,Jumbo 663,DSL,7650,2018-10-09 22:19:25.3800000
2117225,Jumbo 663,DSL,7770,2018-10-09 15:32:14.4533333
2117224,Jumbo 663,DSL,7655,2018-10-09 13:48:53.3166667
2117222,Jumbo 663,DSL,7740,2018-10-09 13:27:01.5600000
2113608,Jumbo 663,DSL,7590,2018-10-08 21:57:06.9800000
2110305,Jumbo 663,DSL,7590,2018-10-09 04:12:57.5933333
2110296,Jumbo 663,DSL,7650,
2110294,Jumbo 663,DSL,7650,2018-10-08 10:10:13.9466667
2110282,Jumbo 663,DSL,7740,2018-10-08 15:41:44.4333333
2107939,Jumbo 663,DSL,7650,2018-10-07 20:13:48.3066667
2106950,Jumbo 663,DSL,7590,2018-10-07 22:27:24.5466667
2106710,Jumbo 663,DSL,7650,
2103785,Jumbo 663,DSL,7690,2018-10-06 22:12:50.4400000
2103442,Jumbo 663,DSL,7690,2018-10-06 14:24:05.2200000
2103424,Jumbo 663,DSL,7740,2018-10-06 08:05:52.7633333
2098581,Jumbo 663,DSL,7690,2018-10-05 11:23:58.6600000
2098580,Jumbo 663,DSL,7690,2018-10-05 06:26:34.5500000
2097015,Jumbo 663,DSL,7500,2018-10-04 18:00:00.0000000
2094520,Jumbo 663,DSL,7770,
2093946,Jumbo 663,DSL,7740,2018-10-04 01:31:44.3466667
2092519,Jumbo 663,DSL,7500,2018-10-04 11:50:11.3300000
2092518,Jumbo 663,DSL,7500,2018-10-04 07:40:36.6300000
2092495,Jumbo 663,DSL,7500,2018-10-03 20:15:00.0000000
2090765,Jumbo 663,DSL,7655,
2090762,Jumbo 663,DSL,7650,2018-10-03 11:53:44.7566667
2088292,Jumbo 663,DSL,7500,2018-10-03 14:15:00.0000000
2088291,Jumbo 663,DSL,7500,2018-10-03 09:30:00.0000000
2084825,Jumbo 663,DSL,7690,2018-10-02 23:28:41.5900000
2084465,Jumbo 663,DSL,7550,
2081730,Jumbo 663,DSL,7580,2018-10-02 00:57:52.1000000
2081729,Jumbo 663,DSL,7500,2018-10-02 00:07:20.7933333
2081611,Jumbo 663,DSL,7500,2018-10-02 14:30:00.0000000
2081610,Jumbo 663,DSL,7500,2018-10-02 06:41:46.2866667
2081609,Jumbo 663,DSL,7500,2018-10-02 09:30:00.0000000
